Commit_Hash;Source;Factor;N;SamplesPerInput;Experiment;Target;RMSE_Marginal_Mean;RMSE_Marginal_Variance;RMSE_Marginal_Rho;RMSE_Marginal_Tau;RMSE_Msg_Mean;RMSE_Msg_Variance;RMSE_Msg_Rho;RMSE_Msg_Tau;MAE_Marginal_Mean;MAE_Marginal_Variance;MAE_Marginal_Rho;MAE_Marginal_Tau;MAE_Msg_Mean;MAE_Msg_Variance;MAE_Msg_Rho;MAE_Msg_Tau;MAPE_Marginal_Mean;MAPE_Marginal_Variance;MAPE_Marginal_Rho;MAPE_Marginal_Tau;MAPE_Msg_Mean;MAPE_Msg_Variance;MAPE_Msg_Rho;MAPE_Msg_Tau
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;5000;10000;2;targets_X;1.3647319;32.48082;0.03318764;1.7693675;2251.6794;2520.6748;0.03318764;1.7693675;0.98308516;16.430422;0.01439018;0.6197354;618.6598;703.6762;0.01439018;0.6197354;0.17429511;0.647673;0.22455928;0.32817698;14.966185;23.937529;0.78564084;2.5436425
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;10000;1000000;1;targets_X;0.08284344;0.82126224;0.0069223368;0.2978802;58.562176;61.56609;0.0069223368;0.2978802;0.059287757;0.52376086;0.001243473;0.052863233;5.2583084;14.840642;0.001243473;0.052863233;0.010559794;0.014527765;0.013805223;0.02218609;0.2666146;0.08477059;0.06849767;0.21674272
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;5000;1000000;3;targets_Y;0.08153209;0.8276116;0.007547251;0.30106595;104.83577;50.34517;0.007547251;0.30106595;0.05851166;0.52216595;0.0013060499;0.05225263;6.130931;13.557822;0.0013060499;0.05225263;0.0097669875;0.014907428;0.013964887;0.021335946;0.20269531;0.09264236;0.06789563;0.14835727
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;10000;1000000;3;targets_Y;0.026248401;0.4110699;0.001124169;0.06500001;1.3195138;562.3473;0.001124169;0.06500001;0.017734379;0.20834537;0.00039625174;0.019850686;0.28970274;83.98415;0.00039625174;0.019850686;0.0017578563;0.0037396431;0.0037394187;0.004929583;0.034322187;0.034775928;0.034189805;0.058095027
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;10000;10000000;2;targets_X;0.073405564;0.630143;0.0016451749;0.07879461;15.565998;65.8184;0.0016451749;0.07879461;0.053698692;0.42562768;0.0005804829;0.025206335;3.4249027;14.254298;0.0005804829;0.025206335;0.006765908;0.009972157;0.009980607;0.014719901;0.2689308;0.0637067;0.056646544;0.2786732
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;10000;10000000;2;targets_Z;0.023909781;0.43019676;0.00015421321;0.027593968;1.6870532;1613.792;0.00015421321;0.027593968;0.013665125;0.2424921;2.637817e-5;0.0066867126;0.7247332;602.99243;2.637817e-5;0.0066867126;0.00033759035;0.0015071338;0.0015099057;0.0017476511;0.009125891;0.061706908;0.06900067;0.073169604
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;20000;1000000;2;targets_X;0.0814782;0.8178446;0.006677064;0.2814009;27.962055;58.590755;0.006677064;0.2814009;0.05867097;0.52255726;0.0012901676;0.052453425;4.4502425;14.15637;0.0012901676;0.052453425;0.009667524;0.0152983675;0.01430875;0.021721344;0.21440797;0.07715823;0.06814051;0.17249419
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;5000;1000000;3;targets_X;0.026589716;0.40720376;0.0011143257;0.06166384;1.4232479;595.5261;0.0011143257;0.06166384;0.017865075;0.20876563;0.00040043893;0.019928414;0.2996127;86.53446;0.00040043893;0.019928414;0.005100436;0.0038463608;0.003846299;0.008364337;0.04489454;0.037186168;0.03698819;0.071282394
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;5000;1000000;1;targets_X;0.025916792;0.41424125;0.0013707684;0.060309306;1.3598939;633.90466;0.0013707684;0.060309306;0.01738458;0.20733042;0.000408076;0.01969595;0.27972418;87.41505;0.000408076;0.01969595;0.0014461796;0.0037886123;0.0037888805;0.0046516205;0.024590524;0.035517883;0.03701172;0.05426384
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;500;1000000;3;targets_Y;0.08273476;0.8405055;0.015838109;0.2922232;316.27432;76.3105;0.015838109;0.2922232;0.05771096;0.53625166;0.0017888161;0.0545408;18.543726;15.231782;0.0017888161;0.0545408;0.0063152476;0.017539173;0.015103226;0.019310622;0.47214437;0.29887497;0.06468731;0.19436027
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;1000;1000000;3;targets_Y;0.026449174;0.37233052;0.0011438726;0.062834606;1.0127982;412.55728;0.0011438726;0.062834606;0.017310143;0.19936344;0.00040192777;0.019759817;0.2386856;58.369476;0.00040192777;0.019759817;0.0019657707;0.003790661;0.003789504;0.0053051426;0.016298749;0.032580573;0.03204005;0.041489877
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;10000;100000;3;targets_Y;0.104751;1.4825897;0.0043748044;0.24143818;4.4437876;1167.0896;0.0043748044;0.24143818;0.07111307;0.748939;0.0013010475;0.06306214;0.97257507;205.2393;0.0013010475;0.06306214;0.006612363;0.013262835;0.013227604;0.01769139;0.09670479;0.10648476;0.09245704;0.15901998
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;200;1000000;1;targets_Z;0.044150457;0.9272816;8.9742534e-5;0.032514486;2.8971827;2106.986;8.9742534e-5;0.032514486;0.032438505;0.622663;4.7667232e-5;0.013505587;1.5706775;944.38556;4.7667232e-5;0.013505587;0.00036339313;0.003755235;0.0037580023;0.0038875956;0.014939773;0.115671426;0.1232135;0.12866291
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;500;1000000;2;targets_Y;0.08180317;0.72717315;0.005694917;0.16552815;18.07866;37.370903;0.005694917;0.16552815;0.059900153;0.47965515;0.0013248966;0.045670345;4.5593085;12.848092;0.0013248966;0.045670345;0.00907083;0.014373609;0.01371606;0.020335222;0.14321606;0.07081423;0.073898755;0.13852425
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;10000;1000;1;targets_Y;7.5702953;79.17418;0.15282713;7.7024627;3444.2512;8696.114;0.15282713;7.7024627;5.159647;47.107506;0.04846301;2.1752574;1610.4794;3752.9392;0.04846301;2.1752574;1.3673228;1.6876281;0.78285736;1.841576;83.18184;113.99573;5.741665;19.64515
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;2000;1000000;2;targets_Y;0.027603012;0.41983604;0.0009900896;0.05301578;1.3794016;950.5603;0.0009900896;0.05301578;0.018045116;0.21825828;0.00036189103;0.018438246;0.29281184;101.449776;0.00036189103;0.018438246;0.0015773904;0.0038399561;0.0038384357;0.004857902;0.014401623;0.035180517;0.036076576;0.044153403
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;5000;1000;3;targets_Y;7.6938286;76.85416;0.12784778;7.2081556;3362.877;8644.881;0.12784778;7.2081556;5.1334763;45.52969;0.047163874;2.1355233;1571.2976;3673.94;0.047163874;2.1355233;2.2179296;1.4874057;0.77410495;2.1457071;57.803;98.45146;5.914671;58.28824
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;10000;1000;1;targets_X;3.1794734;28.811184;0.10798647;6.4496493;139.85666;3860.7507;0.10798647;6.4496493;2.0999472;15.718359;0.034719463;1.7797207;36.251045;1060.1396;0.034719463;1.7797207;0.1913239;0.31160054;0.4100334;0.54765874;4.1944494;2.4650798;1.9395041;3.4526618
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;200;1000000;2;targets_Z;0.050237;0.873336;0.00018856328;0.022858812;2.9433026;2875.3;0.00018856328;0.022858812;0.03684166;0.59500504;4.8696016e-5;0.0112885125;1.7592603;1302.9478;4.8696016e-5;0.0112885125;0.1039741;0.0035108246;0.0035162782;0.10739048;0.0241791;0.13564238;0.15663077;0.16858919
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;10000;10000000;3;targets_X;0.012694914;0.1878784;0.0016176444;0.048448637;0.9884978;486.4948;0.0016176444;0.048448637;0.0066132476;0.074272074;0.00019318624;0.009232375;0.15767947;57.148;0.00019318624;0.009232375;0.00084674294;0.0014970789;0.0014970315;0.002126714;0.021689495;0.01913979;0.019668054;0.03697912
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;5000;1000;3;targets_Z;4.6669517;40.58646;0.013096578;3.7367349;359.97763;10260.648;0.013096578;3.7367349;3.1242676;24.430376;0.0031626355;0.824601;157.26642;6569.9126;0.0031626355;0.824601;0.049308218;0.15138023;0.22066392;0.2536214;3.6351163;2.0043757;4.7654147;6.649253
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;5000;1000000;1;targets_X;0.08115369;0.8337244;0.0066978917;0.32685155;64.285515;66.37606;0.0066978917;0.32685155;0.059606355;0.53035855;0.0013642578;0.058018196;5.4490805;16.148907;0.0013642578;0.058018196;0.012804832;0.01598978;0.014914694;0.025327526;0.36314642;0.090203635;0.072725415;0.2968997
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;1000;1000000;1;targets_Y;0.025958057;0.41096255;0.0012926132;0.0511901;1.440564;556.72034;0.0012926132;0.0511901;0.017810773;0.21041258;0.00037727915;0.016180055;0.3373988;100.31357;0.00037727915;0.016180055;0.0012210207;0.0037900063;0.0037853895;0.004433388;0.13530728;0.04040624;0.037992954;0.1516902
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;2000;1000000;3;targets_Y;0.08423205;0.86057043;0.008091363;0.31150618;19.900553;53.31967;0.008091363;0.31150618;0.06026349;0.5494752;0.0013508458;0.056668703;4.394655;13.552033;0.0013508458;0.056668703;0.0068328097;0.016354367;0.014756928;0.019210469;0.32969922;0.07484613;0.064672254;0.20006742
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;10000;100000;1;targets_Y;0.24328075;4.810705;0.020381695;1.0823884;753.9318;199.67981;0.020381695;1.0823884;0.16430938;2.5582983;0.005881606;0.25869235;81.40637;46.79239;0.005881606;0.25869235;0.0273754;0.112427585;0.06536714;0.083621964;1.5312722;1.5748026;0.18443896;0.37411383
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;500;1000000;1;targets_Z;0.048423436;0.9247641;0.0004566262;0.09625034;3.0944011;2832.9805;0.0004566262;0.09625034;0.034600917;0.6053212;7.4708696e-5;0.019348083;1.6327906;1233.197;7.4708696e-5;0.019348083;0.00029392735;0.0036670126;0.0036709735;0.003706737;0.013633031;0.13068943;0.13493742;0.1391305
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;5000;1000000;3;targets_Z;0.046367627;0.8821217;0.00019155814;0.04790622;2.8770509;2567.4863;0.00019155814;0.04790622;0.03440991;0.58481073;5.8519803e-5;0.015429068;1.6658914;1177.0688;5.8519803e-5;0.015429068;0.0007199419;0.0035708759;0.0035722388;0.0040127267;0.092341125;0.1291168;0.13618305;0.21531577
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;5000;1000000;1;targets_Z;0.045731407;0.87658495;0.00022310557;0.046551734;2.8497422;2536.4485;0.00022310557;0.046551734;0.034014408;0.58375645;5.715345e-5;0.013847953;1.6243467;1165.8597;5.715345e-5;0.013847953;0.0008266683;0.0034963638;0.0034981987;0.00403823;0.02204391;0.12687083;0.13119796;0.14011492
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;2000;1000000;3;targets_Y;0.026156798;0.40880018;0.0014496151;0.08583618;1.0455475;637.86017;0.0014496151;0.08583618;0.017250385;0.19982837;0.0004281739;0.022759369;0.2855176;99.43459;0.0004281739;0.022759369;0.0012866918;0.0036712266;0.0036705993;0.0044659995;0.02620111;0.038557418;0.037346203;0.056160346
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;200;1000000;1;targets_Y;0.02956121;0.34102914;0.0020749143;0.13897695;0.47109938;301.53754;0.0020749143;0.13897695;0.01774894;0.18559857;0.0005739048;0.031133428;0.15973455;48.692184;0.0005739048;0.031133428;0.0012992861;0.0039227186;0.0039224327;0.0047400403;0.00856843;0.040427066;0.039408885;0.044187684
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;5000;10000000;2;targets_X;0.07363347;0.6514906;0.0019503569;0.08998255;15.255284;61.99023;0.0019503569;0.08998255;0.05370454;0.4388937;0.0005943608;0.02563182;3.4622066;13.6733675;0.0005943608;0.02563182;0.0075785127;0.010138036;0.01013261;0.015570303;0.17899325;0.06262418;0.057428014;0.14923292
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;5000;100000;2;targets_Z;0.1618413;2.9320676;0.00051867863;0.12671627;9.502248;4951.9976;0.00051867863;0.12671627;0.121965356;1.9207966;0.00016102666;0.040888768;5.46367;2557.431;0.00016102666;0.040888768;0.004941568;0.011157727;0.011161984;0.015161606;0.07122204;0.34738463;0.33324054;0.36614105
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;1000;1000000;3;targets_X;0.080172874;0.7499456;0.0047182264;0.21432298;16.40902;49.056;0.0047182264;0.21432298;0.058139015;0.4908576;0.0011288025;0.04606525;3.9330473;12.807526;0.0011288025;0.04606525;0.0063618114;0.01434544;0.013635665;0.01742404;0.17838375;0.06759499;0.064494096;0.17440823
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;5000;10000000;3;targets_Y;0.07447095;0.6487657;0.0014734537;0.07445645;15.710099;58.64135;0.0014734537;0.07445645;0.054247253;0.4401542;0.0005887681;0.025064137;3.329464;13.747244;0.0005887681;0.025064137;0.008197172;0.010386001;0.010404126;0.016549267;0.30552042;0.06143544;0.05934078;0.28483385
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;5000;10000;1;targets_X;0.71383506;8.919103;0.02844837;1.8353457;23.16086;2885.8057;0.02844837;1.8353457;0.4723386;4.5193768;0.007538058;0.37176383;6.0985065;677.9959;0.007538058;0.37176383;0.082317725;0.07714054;0.077080935;0.15908061;0.4821492;0.6596741;0.4082393;0.5648697
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;5000;1000;1;targets_X;7.576409;76.69996;0.1404042;7.9090548;3285.1248;8349.328;0.1404042;7.9090548;5.123357;46.1204;0.04699579;2.1914508;1518.7262;3532.3533;0.04699579;2.1914508;0.6693709;1.5601807;0.7779174;1.1697968;74.311134;98.103775;5.550205;21.86612
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;10000;100000;2;targets_Y;0.24126804;4.9388394;0.021402145;1.0873122;707.38794;200.62982;0.021402145;1.0873122;0.1647691;2.5808327;0.0059648985;0.2568906;74.40742;46.61437;0.0059648985;0.2568906;0.020181317;0.11286668;0.06551311;0.078582436;1.6632555;1.6096616;0.18647414;0.50529784
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;5000;1000;1;targets_Z;4.6672435;40.394817;0.017189879;2.9026952;364.4474;10307.754;0.017189879;2.9026952;3.1164513;24.257172;0.0033610535;0.72431564;161.97955;6621.136;0.0033610535;0.72431564;0.08975093;0.1495706;0.22075237;0.32313284;1.9862951;2.1399746;4.7876453;5.8773637
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;5000;100000;3;targets_Y;0.10465051;1.4546521;0.004040016;0.22392559;7.2446966;1128.3096;0.004040016;0.22392559;0.07059867;0.7458906;0.0012816072;0.06438849;1.02835;193.09026;0.0012816072;0.06438849;0.005900814;0.01330781;0.013257966;0.016955484;0.0792025;0.105460756;0.09297878;0.14994878
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;100;1000000;3;targets_X;0.072533615;0.8059166;0.015873833;0.9155285;20.79774;27.858408;0.015873833;0.9155285;0.053687487;0.5163341;0.0028876117;0.14801152;4.377006;8.488219;0.0028876117;0.14801152;0.0060171317;0.02475932;0.019072995;0.02333938;0.09315143;0.072615854;0.051013365;0.06521258
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;5000;1000000;1;targets_Y;0.08103439;0.8431743;0.009587778;0.5506996;99.94898;57.75666;0.009587778;0.5506996;0.059710052;0.5284693;0.0016065893;0.07068601;5.6074414;14.23195;0.0016065893;0.07068601;0.008209543;0.01737666;0.015423581;0.021412145;0.26325363;0.093013585;0.06905083;0.26228267
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;20000;1000000;2;targets_X;0.02629741;0.41169733;0.0016122729;0.093263574;1.6772628;580.76605;0.0016122729;0.093263574;0.017535439;0.20613955;0.0004163796;0.020901507;0.2986043;84.1641;0.0004163796;0.020901507;0.0016539455;0.0037899043;0.0037897357;0.0048964624;0.02227565;0.034940552;0.03417332;0.047239345
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;10000;10000000;1;targets_X;0.012432649;0.18614788;0.005001525;0.07241113;1.2398075;472.92337;0.005001525;0.07241113;0.0065944344;0.07608823;0.0002409114;0.009225423;0.17176637;57.583473;0.0002409114;0.009225423;0.0005259821;0.0015099891;0.0015108302;0.0018362972;0.014956644;0.019035464;0.020340847;0.032482713
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;100;1000000;3;targets_Z;0.038938932;0.8034678;0.00019307942;0.04373074;2.8410857;2283.8682;0.00019307942;0.04373074;0.027821476;0.53187627;8.381756e-5;0.021165628;1.3525695;1005.6636;8.381756e-5;0.021165628;0.0005356631;0.003968102;0.003963843;0.004315732;0.021157786;0.13568954;0.1327951;0.14572619
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;5000;1000;2;targets_Y;3.2906258;29.668772;0.112740524;6.3599463;133.5369;4087.3938;0.112740524;6.3599463;2.1205354;16.315168;0.03690996;1.8718977;36.37863;1150.258;0.03690996;1.8718977;0.31055748;0.31101778;0.42067197;0.8948944;2.9840553;2.3354914;1.9159799;3.1548066
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;2000;1000000;1;targets_X;0.08545261;0.8123809;0.0077691637;0.27807307;224.38235;67.28717;0.0077691637;0.27807307;0.06073924;0.51140517;0.0013332667;0.05143817;11.472375;14.329715;0.0013332667;0.05143817;0.0059568174;0.014430896;0.013501775;0.016860688;0.25638774;0.13990301;0.062674694;0.1483078
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;10000;10000000;3;targets_Y;0.013656996;0.18088347;0.0012276409;0.07713664;1.00973;433.93866;0.0012276409;0.07713664;0.00686407;0.07625623;0.00019357252;0.009875338;0.17374234;57.97237;0.00019357252;0.009875338;0.0026392373;0.0014810138;0.0014817248;0.0038948823;0.018053206;0.020552073;0.020803995;0.034304664
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;20000;1000000;1;targets_Y;0.08337701;0.8402766;0.006989003;0.26210183;84.07334;61.504627;0.006989003;0.26210183;0.0600902;0.53009045;0.0012746599;0.05161815;5.6168165;14.552715;0.0012746599;0.05161815;0.009561029;0.015007492;0.014114334;0.021298932;0.27404496;0.08921572;0.069303066;0.21892637
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;5000;1000;3;targets_X;7.5923514;75.921486;0.14228363;6.9288206;3312.5388;8405.074;0.14228363;6.9288206;5.2102304;45.65235;0.049246486;2.1667993;1554.4843;3632.1729;0.049246486;2.1667993;1.6945442;1.6118482;0.778029;2.2674737;58.831627;107.212166;5.847554;17.483547
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;20000;1000000;3;targets_X;0.082075596;0.8401305;0.010009044;0.3937568;120.41439;64.114655;0.010009044;0.3937568;0.058967903;0.5283948;0.0014708807;0.06112279;7.1247554;15.368592;0.0014708807;0.06112279;0.012622723;0.01608067;0.014625752;0.024969105;0.539191;0.11519852;0.071248434;0.3695165
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;1000;1000000;3;targets_Z;0.048103776;0.906258;0.000210902;0.0277271;2.8860986;2663.1243;0.000210902;0.0277271;0.035739593;0.62551004;5.100269e-5;0.012086162;1.6182296;1172.6747;5.100269e-5;0.012086162;0.0004568097;0.0035629035;0.0035646018;0.003733586;0.018551122;0.1188688;0.12510619;0.13473451
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;5000;10000000;3;targets_X;0.011756114;0.1649477;0.00089332863;0.05975475;0.86018175;405.3805;0.00089332863;0.05975475;0.0065713073;0.07332712;0.00017571637;0.008808666;0.15984407;52.866013;0.00017571637;0.008808666;0.00044715806;0.0014135226;0.001414017;0.0016549744;0.04476011;0.018861435;0.018387115;0.06010301
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;10000;10000;2;targets_Y;1.3901703;32.46854;0.03475367;1.7677089;2294.8813;2523.1338;0.03475367;1.7677089;1.0014092;16.03695;0.015147363;0.6412832;632.6623;705.5729;0.015147363;0.6412832;0.10732007;0.64383036;0.22210039;0.2806615;26.513063;25.684263;0.803468;2.5797784
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;5000;100000;1;targets_X;0.23986433;4.9036975;0.020173263;0.99600524;616.0369;169.7234;0.020173263;0.99600524;0.16428947;2.5240052;0.0057022297;0.241427;68.03765;45.048214;0.0057022297;0.241427;0.04505007;0.108575;0.06321089;0.10093456;1.6669298;1.2653605;0.18748145;0.5500486
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;5000;1000;2;targets_X;7.5640435;77.52587;0.13641226;6.9677696;3320.9663;8513.814;0.13641226;6.9677696;5.1388383;45.40393;0.048145257;2.128806;1566.1884;3604.5476;0.048145257;2.128806;0.5049087;1.6166525;0.77782595;1.045416;67.72502;108.00734;6.0139604;19.281778
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;5000;10000;1;targets_Y;0.7213747;9.033438;0.021189105;1.2303427;21.764458;2884.6455;0.021189105;1.2303427;0.47382236;4.5632463;0.007248172;0.36934215;5.847158;652.4561;0.007248172;0.36934215;0.05815617;0.07866597;0.07845852;0.122561924;0.446156;0.6383093;0.39861327;0.68158114
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;5000;100000;3;targets_Y;0.2439763;4.672936;0.019264555;0.9280891;539.7377;187.67758;0.019264555;0.9280891;0.1643188;2.5145798;0.0055184313;0.23321836;58.231113;44.911625;0.0055184313;0.23321836;0.02028885;0.104487754;0.0641115;0.07702085;2.2399266;1.2624141;0.18474427;1.0701799
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;10000;10000;1;targets_Y;0.733419;8.354368;0.024248715;1.2181238;24.495283;2652.1165;0.024248715;1.2181238;0.48273197;4.276887;0.0071993815;0.35895607;6.2812257;623.3491;0.0071993815;0.35895607;0.2620087;0.0771558;0.07672802;0.3231547;0.4675693;0.65422827;0.40456158;0.64167994
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;5000;10000;3;targets_X;1.3416408;30.357351;0.034388624;1.83865;2142.6572;2098.065;0.034388624;1.83865;0.9693787;15.651984;0.014784744;0.6352994;571.34216;612.1174;0.014784744;0.6352994;0.12261179;0.6185384;0.22170898;0.30112207;16.110573;23.007298;0.84571016;6.2823515
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;10000;1000000;3;targets_X;0.08463374;0.8443711;0.007823913;0.31561086;59.567295;58.714535;0.007823913;0.31561086;0.06057694;0.53295565;0.0013218075;0.05445834;5.1577415;14.278051;0.0013218075;0.05445834;0.01050629;0.015349644;0.014244452;0.022381758;1.7776536;0.08660935;0.068667606;3.2763782
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;wsf;10000;10000000;1;targets_Z;0.024595777;0.44040424;0.00011824188;0.024192214;1.8387582;1671.725;0.00011824188;0.024192214;0.01370853;0.24145779;2.6012623e-5;0.006665028;0.75169396;620.5153;2.6012623e-5;0.006665028;0.00032983624;0.0015023221;0.0015044957;0.0017292302;0.009358927;0.06278385;0.069375806;0.07409842
4955896c57f92eb8adef6e28813a984ba83b957f;Sampled_vs_Exact;gmf;100;1000000;2;targets_Y;0.072305694;0.9210309;0.012947882;0.5629322;24.242283;32.8926;0.012947882;0.5629322;0.050443143;0.5470686;0.0031634942;0.12233112;7.7064996;13.608817;0.0031634942;0.12233112;0.0068038865;0.032281943;0.025520327;0.030130528;0.18270746;0.120066956;0.09746595;0.2055536
